record_id,source,material_code,description,attributes,ground_truth_group,variant
cpse-08308,erp,NUT_M10-08308,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-05073,maintenance,BEARING-05073,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,unit_format
cpse-02879,catalogue,GASKET-02879,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,near_duplicate
cpse-03262,erp,UNRELATED_271-03262,UNRELATED MATERIAL 271 CERAMIC LINER,"{""size"": ""371 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_271,unrelated
cpse-07543,erp,VALVE-07543,VÁLVULA COMPUERTA 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,multilingual
cpse-03976,erp,UNRELATED_331-03976,UNRELATED MATERIAL 331 CERAMIC LINER,"{""size"": ""431 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_331,unrelated
cpse-09283,erp,VALVE-09283,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,exact
cpse-02014,erp,FLANGE-02014,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,unit_format
cpse-01877,catalogue,WASHER-01877,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,exact
cpse-04362,maintenance,PIPE-04362,CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,exact
cpse-08937,maintenance,BEARING-08937,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,unit_format
cpse-03069,maintenance,BEARING-03069,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,abbreviation
cpse-06966,maintenance,PIPE-06966,CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,exact
cpse-02474,catalogue,BOLT_C-02474,STL BLT M10 GR C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,abbreviation
cpse-08484,maintenance,UNRELATED_706-08484,UNRELATED MATERIAL 706 CERAMIC LINER,"{""size"": ""806 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_706,unrelated
cpse-05885,catalogue,WASHER-05885,STEEL WASHER 10 mm,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,unit_format
cpse-07381,erp,BOLT_B-07381,STL BLT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,abbreviation
cpse-04317,maintenance,BEARING-04317,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,unit_format
cpse-09715,erp,VALVE-09715,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,terminology
cpse-05436,maintenance,MOTOR-05436,MATÉRIEL INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,multilingual
cpse-00728,catalogue,UNRELATED_60-00728,UNRELATED MATERIAL 60 CERAMIC LINER,"{""size"": ""160 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_60,unrelated
cpse-03142,erp,FLANGE-03142,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,terminology
cpse-09603,maintenance,BOLT_M12-09603,STEEL FASTENER M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,terminology
cpse-02715,maintenance,BOLT_M12-02715,STEEL FASTENER M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,terminology
cpse-07976,catalogue,CABLE-07976,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,abbreviation
cpse-02240,catalogue,UNRELATED_186-02240,UNRELATED MATERIAL 186 CERAMIC LINER,"{""size"": ""286 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_186,unrelated
cpse-02461,erp,BOLT_B-02461,БОЛТ СТАЛЬ M10 КЛАСС B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,multilingual
cpse-05007,maintenance,BOLT_M12-05007,CARBON STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,near_duplicate
cpse-08773,erp,BOLT_B-08773,CARBON STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,near_duplicate
cpse-03443,catalogue,GASKET-03443,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,terminology
cpse-00025,erp,BOLT_B-00025,БОЛТ СТАЛЬ M10 КЛАСС B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,multilingual
cpse-08999,catalogue,GASKET-08999,MATÉRIEL SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,multilingual
cpse-03814,erp,FLANGE-03814,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,terminology
cpse-03040,erp,NUT_M10-03040,CARBON STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,near_duplicate
cpse-08709,maintenance,BEARING-08709,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,exact
cpse-03177,maintenance,BEARING-03177,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,terminology
cpse-04394,catalogue,BOLT_C-04394,STEEL BOLT 10 mm GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,unit_format
cpse-06017,catalogue,WASHER-06017,MATÉRIEL STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,multilingual
cpse-07576,erp,NUT_M10-07576,CARBON STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,near_duplicate
cpse-06396,maintenance,MOTOR-06396,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,unit_format
cpse-06675,maintenance,BOLT_M12-06675,MATÉRIEL STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,multilingual
cpse-07303,erp,VALVE-07303,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,near_duplicate
cpse-08747,catalogue,GASKET-08747,MATÉRIEL SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,multilingual
cpse-06798,maintenance,PIPE-06798,CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,exact
cpse-04004,catalogue,UNRELATED_333-04004,UNRELATED MATERIAL 333 CERAMIC LINER,"{""size"": ""433 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_333,unrelated
cpse-02350,erp,FLANGE-02350,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,unit_format
cpse-08311,erp,VALVE-08311,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,near_duplicate
cpse-05020,erp,NUT_M10-05020,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,exact
cpse-01577,catalogue,WASHER-01577,CARBON STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,near_duplicate
cpse-01194,maintenance,PIPE-01194,TUBO ACERO CARBONO 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,multilingual
cpse-04049,catalogue,WASHER-04049,STL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,abbreviation
cpse-06609,maintenance,BEARING-06609,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,exact
cpse-09141,maintenance,BEARING-09141,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,terminology
cpse-01504,erp,NUT_M10-01504,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-05218,erp,FLANGE-05218,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,abbreviation
cpse-07835,catalogue,GASKET-07835,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,near_duplicate
cpse-09109,erp,BOLT_B-09109,CARBON STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,near_duplicate
cpse-06997,erp,BOLT_B-06997,БОЛТ СТАЛЬ M10 КЛАСС B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,multilingual
cpse-09775,erp,VALVE-09775,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,abbreviation
cpse-03941,catalogue,UNRELATED_328-03941,UNRELATED MATERIAL 328 CERAMIC LINER,"{""size"": ""428 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_328,unrelated
cpse-04862,catalogue,BOLT_C-04862,БОЛТ СТАЛЬ M10 КЛАСС C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,multilingual
cpse-07801,erp,BOLT_B-07801,STL BLT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,abbreviation
cpse-01521,maintenance,BEARING-01521,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,near_duplicate
cpse-00165,maintenance,BEARING-00165,MATÉRIEL DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,multilingual
cpse-06477,maintenance,BEARING-06477,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,near_duplicate
cpse-05361,maintenance,BEARING-05361,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,terminology
cpse-07572,maintenance,MOTOR-07572,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,unit_format
cpse-05152,erp,UNRELATED_429-05152,UNRELATED MATERIAL 429 CERAMIC LINER,"{""size"": ""529 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_429,unrelated
cpse-05709,maintenance,BEARING-05709,MATÉRIEL DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,multilingual
cpse-04829,catalogue,WASHER-04829,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,terminology
cpse-05390,catalogue,UNRELATED_449-05390,UNRELATED MATERIAL 449 CERAMIC LINER,"{""size"": ""549 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_449,unrelated
cpse-05147,catalogue,GASKET-05147,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,near_duplicate
cpse-03115,erp,UNRELATED_259-03115,UNRELATED MATERIAL 259 CERAMIC LINER,"{""size"": ""359 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_259,unrelated
cpse-06876,maintenance,MOTOR-06876,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-08205,maintenance,BEARING-08205,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,exact
cpse-00425,catalogue,WASHER-00425,STEEL WASHER 10 mm,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,unit_format
cpse-04038,maintenance,PIPE-04038,CARBON STEEL TUBE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,terminology
cpse-04808,catalogue,CABLE-04808,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,terminology
cpse-06749,catalogue,WASHER-06749,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,exact
cpse-09101,catalogue,WASHER-09101,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,exact
cpse-04186,erp,UNRELATED_348-04186,UNRELATED MATERIAL 348 CERAMIC LINER,"{""size"": ""448 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_348,unrelated
cpse-00295,erp,VALVE-00295,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,exact
cpse-05472,maintenance,MOTOR-05472,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,unit_format
cpse-02867,catalogue,GASKET-02867,MATÉRIEL SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,multilingual
cpse-01595,catalogue,GASKET-01595,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,terminology
cpse-06084,maintenance,MOTOR-06084,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,exact
cpse-08841,maintenance,UNRELATED_736-08841,UNRELATED MATERIAL 736 CERAMIC LINER,"{""size"": ""836 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_736,unrelated
cpse-01801,erp,BOLT_B-01801,CARBON STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,near_duplicate
cpse-03437,catalogue,UNRELATED_286-03437,UNRELATED MATERIAL 286 CERAMIC LINER,"{""size"": ""386 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_286,unrelated
cpse-05736,maintenance,MOTOR-05736,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,abbreviation
cpse-07473,maintenance,BEARING-07473,MATÉRIEL DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,multilingual
cpse-03371,catalogue,GASKET-03371,MATÉRIEL SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,multilingual
cpse-03311,catalogue,UNRELATED_275-03311,UNRELATED MATERIAL 275 CERAMIC LINER,"{""size"": ""375 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_275,unrelated
cpse-04827,maintenance,BOLT_M12-04827,MATÉRIEL STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,multilingual
cpse-08283,maintenance,BOLT_M12-08283,CARBON STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,near_duplicate
cpse-06403,erp,VALVE-06403,GATE VALVE 50mm 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,unit_format
cpse-03427,erp,VALVE-03427,VÁLVULA COMPUERTA 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,multilingual
cpse-00059,catalogue,GASKET-00059,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,abbreviation
cpse-02730,maintenance,UNRELATED_227-02730,UNRELATED MATERIAL 227 CERAMIC LINER,"{""size"": ""327 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_227,unrelated
cpse-00799,erp,VALVE-00799,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,exact
cpse-04874,catalogue,BOLT_C-04874,CARBON STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,near_duplicate
cpse-04634,catalogue,UNRELATED_386-04634,UNRELATED MATERIAL 386 CERAMIC LINER,"{""size"": ""486 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_386,unrelated
cpse-01055,catalogue,GASKET-01055,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,unit_format
cpse-00244,erp,NUT_M10-00244,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-06516,maintenance,MOTOR-06516,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,terminology
cpse-08269,erp,BOLT_B-08269,CARBON STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,near_duplicate
cpse-09075,maintenance,BOLT_M12-09075,STL BLT M12 GR B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,abbreviation
cpse-08142,maintenance,PIPE-08142,CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,exact
cpse-03785,catalogue,WASHER-03785,STEEL WASHER 10 mm,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,unit_format
cpse-00677,catalogue,WASHER-00677,STEEL WASHER 10 mm,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,unit_format
cpse-01540,erp,UNRELATED_128-01540,UNRELATED MATERIAL 128 CERAMIC LINER,"{""size"": ""228 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_128,unrelated
cpse-09528,maintenance,MOTOR-09528,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,exact
cpse-03331,erp,VALVE-03331,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,terminology
cpse-06912,maintenance,MOTOR-06912,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,abbreviation
cpse-01279,erp,VALVE-01279,GATE VALVE 50mm 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,unit_format
cpse-00580,erp,NUT_M10-00580,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-03111,maintenance,BOLT_M12-03111,STL BLT M12 GR B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,abbreviation
cpse-07499,catalogue,GASKET-07499,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,near_duplicate
cpse-04733,catalogue,WASHER-04733,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,exact
cpse-03774,maintenance,PIPE-03774,CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,exact
cpse-05110,erp,UNRELATED_425-05110,UNRELATED MATERIAL 425 CERAMIC LINER,"{""size"": ""525 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_425,unrelated
cpse-09773,catalogue,WASHER-09773,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,exact
cpse-00220,erp,NUT_M10-00220,STL HEX NUT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,abbreviation
cpse-05231,catalogue,GASKET-05231,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,near_duplicate
cpse-07643,catalogue,GASKET-07643,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,terminology
cpse-08940,maintenance,MOTOR-08940,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,exact
cpse-04581,maintenance,BEARING-04581,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,abbreviation
cpse-06538,erp,UNRELATED_544-06538,UNRELATED MATERIAL 544 CERAMIC LINER,"{""size"": ""644 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_544,unrelated
cpse-01283,catalogue,GASKET-01283,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,near_duplicate
cpse-06819,maintenance,BOLT_M12-06819,STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,exact
cpse-09830,catalogue,BOLT_C-09830,CARBON STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,near_duplicate
cpse-08588,catalogue,CABLE-08588,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,terminology
cpse-02995,erp,VALVE-02995,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,terminology
cpse-03891,maintenance,BOLT_M12-03891,STEEL FASTENER M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,terminology
cpse-08098,erp,FLANGE-08098,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,terminology
cpse-09718,erp,FLANGE-09718,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,near_duplicate
cpse-00565,erp,BOLT_B-00565,STEEL BOLT 10 mm GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,unit_format
cpse-02865,maintenance,BEARING-02865,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,near_duplicate
cpse-01655,catalogue,GASKET-01655,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,abbreviation
cpse-09901,erp,BOLT_B-09901,STL BLT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,abbreviation
cpse-05035,erp,VALVE-05035,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,near_duplicate
cpse-03394,erp,FLANGE-03394,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,terminology
cpse-02767,erp,VALVE-02767,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,near_duplicate
cpse-02821,erp,UNRELATED_235-02821,UNRELATED MATERIAL 235 CERAMIC LINER,"{""size"": ""335 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_235,unrelated
cpse-05055,maintenance,BOLT_M12-05055,STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,exact
cpse-02314,erp,FLANGE-02314,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-07291,erp,VALVE-07291,VÁLVULA COMPUERTA 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,multilingual
cpse-03281,catalogue,WASHER-03281,STEEL WASHER 10 mm,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,unit_format
cpse-03082,erp,FLANGE-03082,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,near_duplicate
cpse-08037,maintenance,BEARING-08037,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,exact
cpse-00958,erp,FLANGE-00958,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,terminology
cpse-08113,erp,UNRELATED_676-08113,UNRELATED MATERIAL 676 CERAMIC LINER,"{""size"": ""776 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_676,unrelated
cpse-00514,erp,FLANGE-00514,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,abbreviation
cpse-07186,erp,FLANGE-07186,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-05531,catalogue,GASKET-05531,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,exact
cpse-01077,maintenance,BEARING-01077,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,terminology
