record_id,source,material_code,description,attributes,ground_truth_group,variant
cpse-01927,catalogue,COA-EQUIVALENT_0481-01927,ITEM 0481 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0481""}",equivalent_0481,terminology
cpse-05767,catalogue,COA-EQUIVALENT_1441-05767,ITEM 1441 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1441""}",equivalent_1441,terminology
cpse-09854,maintenance,ONG-SINGLETON_1353-09854,UNIQUE CPSE MATERIAL 1353 CERAMIC LINER,"{""size"": ""2353 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1353,unrelated
cpse-06108,erp,POW-EQUIVALENT_1526-06108,STEEL BOLT M12 GRADE B ITEM 1526,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1526""}",equivalent_1526,unit_format
cpse-03895,catalogue,GAI-EQUIVALENT_0973-03895,ITEM 0973 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0973""}",equivalent_0973,terminology
cpse-00456,erp,SAI-EQUIVALENT_0113-00456,CARBON STEEL PIPE 50mm SCH 40 ITEM 0113,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0113""}",equivalent_0113,unit_format
cpse-00596,maintenance,SAI-EQUIVALENT_0148-00596,STEEL WASHER 10 mm ITEM 0148,"{""size"": ""M10"", ""standard"": ""ISO 7089-0148""}",equivalent_0148,unit_format
cpse-04028,maintenance,POW-EQUIVALENT_1006-04028,SPIRAL WOUND GASKET DN50 ITEM 1006,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1006""}",equivalent_1006,unit_format
cpse-00100,catalogue,HPC-EQUIVALENT_0024-00100,STEEL BOLT 10 mm GRADE B ITEM 0024,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0024""}",equivalent_0024,unit_format
cpse-03058,catalogue,POW-EQUIVALENT_0764-03058,DEEP GROOVE BALL BEARING 6205 ITEM 0764,"{""size"": ""6205"", ""standard"": ""ISO 15-0764""}",equivalent_0764,abbreviation
cpse-09899,maintenance,BPC-SINGLETON_1398-09899,UNIQUE CPSE MATERIAL 1398 CERAMIC LINER,"{""size"": ""2398 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1398,unrelated
cpse-03568,catalogue,POW-EQUIVALENT_0891-03568,STEEL HEX NUT 10 mm GRADE B ITEM 0891,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0891""}",equivalent_0891,unit_format
cpse-01879,catalogue,BPC-EQUIVALENT_0469-01879,ITEM 0469 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0469""}",equivalent_0469,terminology
cpse-03435,erp,GAI-EQUIVALENT_0858-03435,ITEM 0858 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0858""}",equivalent_0858,terminology
cpse-03742,catalogue,BHE-EQUIVALENT_0935-03742,INDUCTION MOTOR 5 KW 415 V ITEM 0935,"{""size"": ""5 kW"", ""standard"": ""CPSE-0935"", ""voltage"": ""415 V""}",equivalent_0935,abbreviation
cpse-07342,catalogue,BHE-EQUIVALENT_1835-07342,INDUCTION MOTOR 5 KW 415 V ITEM 1835,"{""size"": ""5 kW"", ""standard"": ""CPSE-1835"", ""voltage"": ""415 V""}",equivalent_1835,abbreviation
cpse-07636,catalogue,SAI-EQUIVALENT_1908-07636,STEEL BOLT 10 mm GRADE B ITEM 1908,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1908""}",equivalent_1908,unit_format
cpse-04679,maintenance,BPC-EQUIVALENT_1169-04679,ITEM 1169 CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1169""}",equivalent_1169,terminology
cpse-01610,maintenance,HPC-EQUIVALENT_0402-01610,GATE VALVE 50 MM 150 PSI ITEM 0402,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0402""}",equivalent_0402,abbreviation
cpse-01218,erp,POW-EQUIVALENT_0304-01218,STEEL WASHER M10 ITEM 0304,"{""size"": ""M10"", ""standard"": ""ISO 7089-0304""}",equivalent_0304,abbreviation
cpse-01509,erp,BPC-EQUIVALENT_0377-01509,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0377,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0377""}",equivalent_0377,exact
cpse-02485,catalogue,GAI-EQUIVALENT_0621-02485,WELD NECK FLANGE DN50 PN16 ITEM 0621,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0621""}",equivalent_0621,exact
cpse-07220,maintenance,HPC-EQUIVALENT_1804-07220,STEEL WASHER 10 mm ITEM 1804,"{""size"": ""M10"", ""standard"": ""ISO 7089-1804""}",equivalent_1804,unit_format
cpse-07890,erp,HPC-EQUIVALENT_1972-07890,STEEL WASHER M10 ITEM 1972,"{""size"": ""M10"", ""standard"": ""ISO 7089-1972""}",equivalent_1972,abbreviation
cpse-02962,catalogue,BHE-EQUIVALENT_0740-02962,DEEP GROOVE BALL BEARING 6205 ITEM 0740,"{""size"": ""6205"", ""standard"": ""ISO 15-0740""}",equivalent_0740,abbreviation
cpse-06703,catalogue,IOC-EQUIVALENT_1675-06703,ITEM 1675 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-1675"", ""voltage"": ""240 V""}",equivalent_1675,terminology
cpse-04784,maintenance,ONG-EQUIVALENT_1195-04784,POWER CABLE 4 CORE 240 V बोल्ट ITEM 1195,"{""size"": ""4 core"", ""standard"": ""CPSE-1195"", ""voltage"": ""240 V""}",equivalent_1195,multilingual
cpse-07425,erp,GAI-EQUIVALENT_1856-07425,DEEP GROOVE BALL BEARING 6205 ITEM 1856,"{""size"": ""6205"", ""standard"": ""ISO 15-1856""}",equivalent_1856,exact
cpse-05701,catalogue,NTP-EQUIVALENT_1425-05701,WELD NECK FLANGE DN50 PN16 ITEM 1425,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1425""}",equivalent_1425,exact
cpse-01010,maintenance,HPC-EQUIVALENT_0252-01010,STEEL BOLT M10 GR B ITEM 0252,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0252""}",equivalent_0252,abbreviation
cpse-02284,catalogue,ONG-EQUIVALENT_0570-02284,GATE VALVE 50 MM 150 PSI बोल्ट ITEM 0570,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0570""}",equivalent_0570,multilingual
cpse-07885,catalogue,GAI-EQUIVALENT_1971-07885,STEEL HEX NUT M10 GRADE B ITEM 1971,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1971""}",equivalent_1971,exact
cpse-01036,catalogue,SAI-EQUIVALENT_0258-01036,GATE VALVE 50mm 150 PSI ITEM 0258,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0258""}",equivalent_0258,unit_format
cpse-09513,erp,IOC-SINGLETON_1012-09513,UNIQUE CPSE MATERIAL 1012 CERAMIC LINER,"{""size"": ""2012 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1012,unrelated
cpse-08308,catalogue,POW-NEAR_MISS_0153_B-08308,POWER CABLE 4 CORE 415 V ITEM NM0153,"{""size"": ""4 core"", ""voltage"": ""415 V""}",near_miss_0153_b,near_duplicate
cpse-05073,erp,IOC-EQUIVALENT_1268-05073,DEEP GROOVE BALL BEARING 6205 ITEM 1268,"{""size"": ""6205"", ""standard"": ""ISO 15-1268""}",equivalent_1268,exact
cpse-02879,maintenance,BPC-EQUIVALENT_0719-02879,ITEM 0719 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-0719"", ""voltage"": ""415 V""}",equivalent_0719,terminology
cpse-03262,catalogue,BHE-EQUIVALENT_0815-03262,INDUCTION MOTOR 5 KW 415 V ITEM 0815,"{""size"": ""5 kW"", ""standard"": ""CPSE-0815"", ""voltage"": ""415 V""}",equivalent_0815,abbreviation
cpse-07543,catalogue,IOC-EQUIVALENT_1885-07543,ITEM 1885 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1885""}",equivalent_1885,terminology
cpse-03976,catalogue,SAI-EQUIVALENT_0993-03976,WELD NECK FLANGE DN50 PN16 ITEM 0993,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0993""}",equivalent_0993,unit_format
cpse-09283,catalogue,IOC-SINGLETON_0782-09283,UNIQUE CPSE MATERIAL 0782 CERAMIC LINER,"{""size"": ""1782 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0782,unrelated
cpse-02014,catalogue,ONG-EQUIVALENT_0503-02014,INDUCTION MOTOR 5 KW 415 V ITEM 0503,"{""size"": ""5 kW"", ""standard"": ""CPSE-0503"", ""voltage"": ""415 V""}",equivalent_0503,abbreviation
cpse-01877,maintenance,COA-EQUIVALENT_0469-01877,STEEL BOLT M10 GRADE C ITEM 0469,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0469""}",equivalent_0469,exact
cpse-04362,erp,BHE-EQUIVALENT_1090-04362,SPIRAL WOUND GASKET DN50 ITEM 1090,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1090""}",equivalent_1090,abbreviation
cpse-08937,erp,COA-SINGLETON_0436-08937,UNIQUE CPSE MATERIAL 0436 CERAMIC LINER,"{""size"": ""1436 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0436,unrelated
cpse-03069,erp,BPC-EQUIVALENT_0767-03069,INDUCTION MOTOR 5 KW 415 V ITEM 0767,"{""size"": ""5 kW"", ""standard"": ""CPSE-0767"", ""voltage"": ""415 V""}",equivalent_0767,exact
cpse-06966,erp,SAI-EQUIVALENT_1741-06966,STEEL BOLT M10 GR C ITEM 1741,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1741""}",equivalent_1741,abbreviation
cpse-02474,maintenance,ONG-EQUIVALENT_0618-02474,GATE VALVE 50 MM 150 PSI ITEM 0618,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0618""}",equivalent_0618,abbreviation
cpse-08484,erp,ONG-NEAR_MISS_0241_B-08484,POWER CABLE 4 CORE 415 V ITEM NM0241,"{""size"": ""4 core"", ""voltage"": ""415 V""}",near_miss_0241_b,near_duplicate
cpse-05885,maintenance,GAI-EQUIVALENT_1471-05885,POWER CABLE 4 CORE 240 V ITEM 1471,"{""size"": ""4 core"", ""standard"": ""CPSE-1471"", ""voltage"": ""240 V""}",equivalent_1471,exact
cpse-07381,catalogue,NTP-EQUIVALENT_1845-07381,WELD NECK FLANGE DN50 PN16 ITEM 1845,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1845""}",equivalent_1845,exact
cpse-04317,erp,COA-EQUIVALENT_1079-04317,INDUCTION MOTOR 5 KW 415 V ITEM 1079,"{""size"": ""5 kW"", ""standard"": ""CPSE-1079"", ""voltage"": ""415 V""}",equivalent_1079,exact
cpse-09715,catalogue,GAI-SINGLETON_1214-09715,UNIQUE CPSE MATERIAL 1214 CERAMIC LINER,"{""size"": ""2214 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1214,unrelated
cpse-05436,erp,SAI-EQUIVALENT_1358-05436,STEEL BOLT M12 GRADE B ITEM 1358,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1358""}",equivalent_1358,unit_format
cpse-00728,maintenance,POW-EQUIVALENT_0181-00728,STEEL BOLT 10 mm GRADE C ITEM 0181,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0181""}",equivalent_0181,unit_format
cpse-03142,catalogue,BHE-EQUIVALENT_0785-03142,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0785,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0785""}",equivalent_0785,abbreviation
cpse-09603,erp,IOC-SINGLETON_1102-09603,UNIQUE CPSE MATERIAL 1102 CERAMIC LINER,"{""size"": ""2102 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1102,unrelated
cpse-02715,erp,GAI-EQUIVALENT_0678-02715,ITEM 0678 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0678""}",equivalent_0678,terminology
cpse-07976,maintenance,SAI-EQUIVALENT_1993-07976,STEEL BOLT 10 mm GRADE C ITEM 1993,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1993""}",equivalent_1993,unit_format
cpse-02240,maintenance,HPC-EQUIVALENT_0559-02240,POWER CABLE 4 CORE 240VAC ITEM 0559,"{""size"": ""4 core"", ""standard"": ""CPSE-0559"", ""voltage"": ""240 V""}",equivalent_0559,unit_format
cpse-02461,catalogue,NTP-EQUIVALENT_0615-02461,STEEL HEX NUT M10 GRADE B ITEM 0615,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0615""}",equivalent_0615,exact
cpse-05007,erp,COA-EQUIVALENT_1251-05007,ITEM 1251 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1251""}",equivalent_1251,terminology
cpse-08773,catalogue,IOC-SINGLETON_0272-08773,UNIQUE CPSE MATERIAL 0272 CERAMIC LINER,"{""size"": ""1272 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0272,unrelated
cpse-03443,maintenance,IOC-EQUIVALENT_0860-03443,ITEM 0860 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-0860""}",equivalent_0860,terminology
cpse-00025,catalogue,GAI-EQUIVALENT_0006-00025,GATE VALVE 50 MM 150 PSI ITEM 0006,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0006""}",equivalent_0006,exact
cpse-08999,maintenance,BPC-SINGLETON_0498-08999,UNIQUE CPSE MATERIAL 0498 CERAMIC LINER,"{""size"": ""1498 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0498,unrelated
cpse-03814,catalogue,ONG-EQUIVALENT_0953-03814,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0953,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0953""}",equivalent_0953,abbreviation
cpse-03040,catalogue,HPC-EQUIVALENT_0759-03040,STEEL HEX NUT 10 mm GRADE B ITEM 0759,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0759""}",equivalent_0759,unit_format
cpse-08709,erp,BPC-SINGLETON_0208-08709,UNIQUE CPSE MATERIAL 0208 CERAMIC LINER,"{""size"": ""1208 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0208,unrelated
cpse-03177,erp,COA-EQUIVALENT_0794-03177,STEEL BOLT M12 GRADE B ITEM 0794,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0794""}",equivalent_0794,exact
cpse-04394,maintenance,ONG-EQUIVALENT_1098-04394,GATE VALVE 50 MM 150 PSI ITEM 1098,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1098""}",equivalent_1098,abbreviation
cpse-06017,maintenance,COA-EQUIVALENT_1504-06017,STEEL WASHER M10 ITEM 1504,"{""size"": ""M10"", ""standard"": ""ISO 7089-1504""}",equivalent_1504,exact
cpse-07576,catalogue,SAI-EQUIVALENT_1893-07576,WELD NECK FLANGE DN50 PN16 ITEM 1893,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1893""}",equivalent_1893,unit_format
cpse-06396,erp,SAI-EQUIVALENT_1598-06396,STEEL BOLT M12 GRADE B ITEM 1598,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1598""}",equivalent_1598,unit_format
cpse-06675,erp,GAI-EQUIVALENT_1668-06675,ITEM 1668 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1668""}",equivalent_1668,terminology
cpse-07303,catalogue,IOC-EQUIVALENT_1825-07303,ITEM 1825 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1825""}",equivalent_1825,terminology
cpse-08747,maintenance,COA-SINGLETON_0246-08747,UNIQUE CPSE MATERIAL 0246 CERAMIC LINER,"{""size"": ""1246 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0246,unrelated
cpse-06798,erp,POW-EQUIVALENT_1699-06798,POWER CABLE 4 CORE 240 V ITEM 1699,"{""size"": ""4 core"", ""standard"": ""CPSE-1699"", ""voltage"": ""240 V""}",equivalent_1699,abbreviation
cpse-04004,maintenance,ONG-EQUIVALENT_1000-04004,STEEL WASHER M10 बोल्ट ITEM 1000,"{""size"": ""M10"", ""standard"": ""ISO 7089-1000""}",equivalent_1000,multilingual
cpse-02350,catalogue,HPC-EQUIVALENT_0587-02350,INDUCTION MOTOR 5 KW 415 V ITEM 0587,"{""size"": ""5 kW"", ""standard"": ""CPSE-0587"", ""voltage"": ""415 V""}",equivalent_0587,abbreviation
cpse-08311,catalogue,NTP-NEAR_MISS_0155_A-08311,CARBON STEEL PIPE 10 MM SCH 40 ITEM NM0155,"{""size"": ""10 mm"", ""standard"": ""ASTM A106""}",near_miss_0155_a,near_duplicate
cpse-05020,catalogue,HPC-EQUIVALENT_1254-05020,GATE VALVE 50mm 150 PSI ITEM 1254,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1254""}",equivalent_1254,unit_format
cpse-01577,maintenance,COA-EQUIVALENT_0394-01577,SPIRAL WOUND GASKET DN50 ITEM 0394,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0394""}",equivalent_0394,exact
cpse-01194,erp,ONG-EQUIVALENT_0298-01194,SPIRAL WOUND GASKET DN50 ITEM 0298,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0298""}",equivalent_0298,abbreviation
cpse-04049,maintenance,BPC-EQUIVALENT_1012-04049,STEEL WASHER M10 ITEM 1012,"{""size"": ""M10"", ""standard"": ""ISO 7089-1012""}",equivalent_1012,exact
cpse-06609,erp,BPC-EQUIVALENT_1652-06609,DEEP GROOVE BALL BEARING 6205 ITEM 1652,"{""size"": ""6205"", ""standard"": ""ISO 15-1652""}",equivalent_1652,exact
cpse-09141,erp,NTP-SINGLETON_0640-09141,UNIQUE CPSE MATERIAL 0640 CERAMIC LINER,"{""size"": ""1640 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0640,unrelated
cpse-01504,catalogue,ONG-EQUIVALENT_0375-01504,STEEL HEX NUT M10 GRADE B बोल्ट ITEM 0375,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0375""}",equivalent_0375,multilingual
cpse-05218,catalogue,POW-EQUIVALENT_1304-05218,DEEP GROOVE BALL BEARING 6205 ITEM 1304,"{""size"": ""6205"", ""standard"": ""ISO 15-1304""}",equivalent_1304,abbreviation
cpse-07835,maintenance,GAI-EQUIVALENT_1958-07835,ITEM 1958 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1958""}",equivalent_1958,terminology
cpse-09109,catalogue,BPC-SINGLETON_0608-09109,UNIQUE CPSE MATERIAL 0608 CERAMIC LINER,"{""size"": ""1608 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0608,unrelated
cpse-06997,catalogue,COA-EQUIVALENT_1749-06997,WELD NECK FLANGE DN50 PN16 ITEM 1749,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1749""}",equivalent_1749,exact
cpse-09775,catalogue,GAI-SINGLETON_1274-09775,UNIQUE CPSE MATERIAL 1274 CERAMIC LINER,"{""size"": ""2274 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1274,unrelated
cpse-03941,maintenance,NTP-EQUIVALENT_0985-03941,STEEL BOLT M10 GRADE C ITEM 0985,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0985""}",equivalent_0985,exact
cpse-04862,maintenance,BHE-EQUIVALENT_1215-04862,STEEL HEX NUT M10 GR B ITEM 1215,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1215""}",equivalent_1215,abbreviation
cpse-07801,catalogue,NTP-EQUIVALENT_1950-07801,GATE VALVE 50 MM 150 PSI ITEM 1950,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1950""}",equivalent_1950,exact
cpse-01521,erp,NTP-EQUIVALENT_0380-01521,DEEP GROOVE BALL BEARING 6205 ITEM 0380,"{""size"": ""6205"", ""standard"": ""ISO 15-0380""}",equivalent_0380,exact
cpse-00165,erp,GAI-EQUIVALENT_0041-00165,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0041,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0041""}",equivalent_0041,exact
cpse-06477,erp,COA-EQUIVALENT_1619-06477,INDUCTION MOTOR 5 KW 415 V ITEM 1619,"{""size"": ""5 kW"", ""standard"": ""CPSE-1619"", ""voltage"": ""415 V""}",equivalent_1619,exact
cpse-05361,erp,NTP-EQUIVALENT_1340-05361,DEEP GROOVE BALL BEARING 6205 ITEM 1340,"{""size"": ""6205"", ""standard"": ""ISO 15-1340""}",equivalent_1340,exact
cpse-07572,erp,BHE-EQUIVALENT_1892-07572,DEEP GROOVE BALL BEARING 6205 ITEM 1892,"{""size"": ""6205"", ""standard"": ""ISO 15-1892""}",equivalent_1892,unit_format
cpse-05152,catalogue,BHE-EQUIVALENT_1287-05152,STEEL HEX NUT 10 mm GRADE B ITEM 1287,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1287""}",equivalent_1287,unit_format
cpse-05709,erp,BPC-EQUIVALENT_1427-05709,INDUCTION MOTOR 5 KW 415 V ITEM 1427,"{""size"": ""5 kW"", ""standard"": ""CPSE-1427"", ""voltage"": ""415 V""}",equivalent_1427,exact
cpse-04829,maintenance,BPC-EQUIVALENT_1207-04829,POWER CABLE 4 CORE 240 V ITEM 1207,"{""size"": ""4 core"", ""standard"": ""CPSE-1207"", ""voltage"": ""240 V""}",equivalent_1207,exact
cpse-05390,maintenance,HPC-EQUIVALENT_1347-05390,STEEL HEX NUT M10 GR B ITEM 1347,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1347""}",equivalent_1347,abbreviation
cpse-05147,maintenance,COA-EQUIVALENT_1286-05147,ITEM 1286 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1286""}",equivalent_1286,terminology
cpse-03115,catalogue,GAI-EQUIVALENT_0778-03115,ITEM 0778 SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0778""}",equivalent_0778,terminology
cpse-06876,erp,SAI-EQUIVALENT_1718-06876,STEEL BOLT M12 GRADE B ITEM 1718,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1718""}",equivalent_1718,unit_format
cpse-08205,erp,GAI-NEAR_MISS_0102_A-08205,WELD NECK FLANGE DN50 PN16 ITEM NM0102,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",near_miss_0102_a,near_duplicate
cpse-00425,maintenance,GAI-EQUIVALENT_0106-00425,SPIRAL WOUND GASKET DN50 ITEM 0106,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0106""}",equivalent_0106,exact
cpse-04038,erp,POW-EQUIVALENT_1009-04038,STEEL BOLT M10 GR C ITEM 1009,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1009""}",equivalent_1009,abbreviation
cpse-04808,maintenance,POW-EQUIVALENT_1201-04808,STEEL BOLT 10 mm GRADE C ITEM 1201,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1201""}",equivalent_1201,unit_format
cpse-06749,maintenance,BPC-EQUIVALENT_1687-06749,POWER CABLE 4 CORE 240 V ITEM 1687,"{""size"": ""4 core"", ""standard"": ""CPSE-1687"", ""voltage"": ""240 V""}",equivalent_1687,exact
cpse-09101,maintenance,NTP-SINGLETON_0600-09101,UNIQUE CPSE MATERIAL 0600 CERAMIC LINER,"{""size"": ""1600 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0600,unrelated
cpse-04186,catalogue,SAI-EQUIVALENT_1046-04186,STEEL BOLT M12 GR B ITEM 1046,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1046""}",equivalent_1046,abbreviation
cpse-00295,catalogue,GAI-EQUIVALENT_0073-00295,ITEM 0073 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0073""}",equivalent_0073,terminology
cpse-05472,erp,BHE-EQUIVALENT_1367-05472,INDUCTION MOTOR 5 KW 415 V ITEM 1367,"{""size"": ""5 kW"", ""standard"": ""CPSE-1367"", ""voltage"": ""415 V""}",equivalent_1367,unit_format
cpse-02867,maintenance,COA-EQUIVALENT_0716-02867,ITEM 0716 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-0716""}",equivalent_0716,terminology
cpse-01595,maintenance,GAI-EQUIVALENT_0398-01595,ITEM 0398 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0398""}",equivalent_0398,terminology
cpse-06084,erp,ONG-EQUIVALENT_1520-06084,DEEP GROOVE BALL BEARING 6205 बोल्ट ITEM 1520,"{""size"": ""6205"", ""standard"": ""ISO 15-1520""}",equivalent_1520,multilingual
cpse-08841,erp,NTP-SINGLETON_0340-08841,UNIQUE CPSE MATERIAL 0340 CERAMIC LINER,"{""size"": ""1340 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0340,unrelated
cpse-01801,catalogue,NTP-EQUIVALENT_0450-01801,GATE VALVE 50 MM 150 PSI ITEM 0450,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0450""}",equivalent_0450,exact
cpse-03437,maintenance,COA-EQUIVALENT_0859-03437,POWER CABLE 4 CORE 240 V ITEM 0859,"{""size"": ""4 core"", ""standard"": ""CPSE-0859"", ""voltage"": ""240 V""}",equivalent_0859,exact
cpse-05736,erp,SAI-EQUIVALENT_1433-05736,CARBON STEEL PIPE 50mm SCH 40 ITEM 1433,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1433""}",equivalent_1433,unit_format
cpse-07473,erp,IOC-EQUIVALENT_1868-07473,DEEP GROOVE BALL BEARING 6205 ITEM 1868,"{""size"": ""6205"", ""standard"": ""ISO 15-1868""}",equivalent_1868,exact
cpse-03371,maintenance,NTP-EQUIVALENT_0842-03371,ITEM 0842 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0842""}",equivalent_0842,terminology
cpse-03311,maintenance,NTP-EQUIVALENT_0827-03311,ITEM 0827 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-0827"", ""voltage"": ""415 V""}",equivalent_0827,terminology
